Count,Modem,Time
931,d3ad1351,13510299
932,d3ad1351,13525419
933,d3ad1351,13540559
934,d3ad1351,13555706
935,d3ad1351,13570877
936,d3ad1351,13586049
937,d3ad1351,13601163
938,d3ad1351,13616310
939,d3ad1351,13631427
940,d3ad1351,13646598
941,d3ad1351,13661763
942,d3ad1351,13676878
943,d3ad1351,13692023
944,d3ad1351,13707168
945,d3ad1351,13722339
946,d3ad1351,13737485
947,d3ad1351,13752626
948,d3ad1351,13767743
949,d3ad1351,13782858
950,d3ad1351,13798033
951,d3ad1351,13813183
952,d3ad1351,13828329
953,d3ad1351,13843474
954,d3ad1351,13858620
955,d3ad1351,13873762
956,d3ad1351,13888880
957,d3ad1351,13903998
958,d3ad1351,13919118
959,d3ad1351,13934311
960,d3ad1351,13949434
961,d3ad1351,13964550
962,d3ad1351,13979667
963,d3ad1351,13994782
964,d3ad1351,14009902
965,d3ad1351,14025070
966,d3ad1351,14040213
967,d3ad1351,14055335
968,d3ad1351,14070450
969,d3ad1351,14085570
970,d3ad1351,14100687
971,d3ad1351,14115803
972,d3ad1351,14130921
973,d3ad1351,14146115
974,d3ad1351,14161240
975,d3ad1351,14176382
976,d3ad1351,14191500
977,d3ad1351,14206648
978,d3ad1351,14221817
979,d3ad1351,14236988
980,d3ad1351,14252132
981,d3ad1351,14267282
982,d3ad1351,14282407
983,d3ad1351,14297549
984,d3ad1351,14312771
985,d3ad1351,14327914
986,d3ad1351,14343083
987,d3ad1351,14358201
988,d3ad1351,14373321
989,d3ad1351,14388599
990,d3ad1351,14403743
991,d3ad1351,14418914
992,d3ad1351,14434038
993,d3ad1351,14449158
994,d3ad1351,14464531
995,d3ad1351,14479674
996,d3ad1351,14494792
997,d3ad1351,14509916
998,d3ad1351,14525058
999,d3ad1351,14540198
1000,d3ad1351,14555318
1001,d3ad1351,14570445
1002,d3ad1351,14585565
1003,d3ad1351,14600707
1004,d3ad1351,14615854
1005,d3ad1351,14630970
1006,d3ad1351,14646114
1007,d3ad1351,14661232
1008,d3ad1351,14676530
1009,d3ad1351,14691677
1010,d3ad1351,14706795
1011,d3ad1351,14722039
1012,d3ad1351,14737159
1013,d3ad1351,14752277
1014,d3ad1351,14767395
1015,d3ad1351,14782640
1016,d3ad1351,14797811
1017,d3ad1351,14812934
1018,d3ad1351,14828255
1019,d3ad1351,14843397
1020,d3ad1351,14858593
1021,d3ad1351,14873739
1022,d3ad1351,14888917
1023,d3ad1351,14904061
1024,d3ad1351,14919182
1025,d3ad1351,14934306
1026,d3ad1351,14949424
1027,d3ad1351,14964545
1028,d3ad1351,14979666
1029,d3ad1351,14994780
1030,d3ad1351,15009923
1031,d3ad1351,15025043
1032,d3ad1351,15040163
1033,d3ad1351,15055388
1034,d3ad1351,15070643
1035,d3ad1351,15085761
1036,d3ad1351,15100904
1037,d3ad1351,15116072
1038,d3ad1351,15131192
1039,d3ad1351,15146310
1040,d3ad1351,15161481
1041,d3ad1351,15176597
1042,d3ad1351,15191717
1043,d3ad1351,15206920
1044,d3ad1351,15222040
1045,d3ad1351,15237186
1046,d3ad1351,15252330
1047,d3ad1351,15267477
1048,d3ad1351,15282595
1049,d3ad1351,15297712
1050,d3ad1351,15312829
1051,d3ad1351,15327945
1052,d3ad1351,15343065
1053,d3ad1351,15358288
1054,d3ad1351,15373409
1055,d3ad1351,15388580
1056,d3ad1351,15403705
1057,d3ad1351,15418847
1058,d3ad1351,15433964
1059,d3ad1351,15449110
1060,d3ad1351,15464233
1061,d3ad1351,15479375
1062,d3ad1351,15494495
1063,d3ad1351,15509688
1064,d3ad1351,15524812
1065,d3ad1351,15539929
1066,d3ad1351,15555098
1067,d3ad1351,15570220
1068,d3ad1351,15585341
1069,d3ad1351,15600459
1070,d3ad1351,15615579
1071,d3ad1351,15630696
1072,d3ad1351,15645815
1073,d3ad1351,15660931
1074,d3ad1351,15676074
1075,d3ad1351,15691190
